000000.000000 (000.000000)  Recording Start: Mon Apr 03 06:44:04 PM
000000.000022 (000.000022)  DebugLevel 4
000000.000041 (000.000019)  DebugRxFilter 1
000000.000059 (000.000018)  **************** NEW CLIENT SESSION ****************
000002.486943 (002.486884)  Connect() ID = 00 Dev = 01 Proto = J1939:Channel=1;Baud=Auto txSz = 00000 rxSz = 00000 Pkt = 0
000006.081621 (000.004297)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 23 00 E0 FE 00 06 00 FF 55 BD 3A 00 55 BD 3A 00
000006.085699 (000.004079)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 37 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.090522 (000.004822)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 38 00 DF FE 00 06 00 FF 7D 00 13 FF 7D FF FF FF
000006.094805 (000.004283)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 4B 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.099060 (000.004255)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 4C 00 F1 FE 00 06 00 FF F7 00 00 00 00 00 00 30
000006.103343 (000.004283)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 4D 00 B3 FD 00 06 00 FF FF FF 60 28 FF FF FF FF
000006.107568 (000.004225)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 5F 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.112762 (000.005194)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 60 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.116945 (000.004183)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 61 00 EF FE 00 06 00 FF 18 FF FF 00 FF FF FF FA
000006.121214 (000.004269)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 73 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.125771 (000.004557)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 74 00 DB FE 00 06 00 FF FF FF FF FF FF FF FF FF
000006.128665 (000.002894)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 87 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.132961 (000.004297)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 88 00 F6 FE 00 06 00 FF FF 30 49 30 FF 40 2A FF
000006.137565 (000.004604)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 9B 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.141920 (000.004355)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 9C 00 01 F0 00 06 00 FF FF FF FF FF 00 FF FF FF
000006.146312 (000.004392)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD 9D 00 D0 FD 00 06 00 FF FF FF FF FF 05 FF FF FF
000006.151252 (000.004940)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD AF 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.155271 (000.004019)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD B0 00 00 F0 00 06 0F FF 00 7D FF FF 0F FF FF FF
000006.160037 (000.004765)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD B1 00 F2 FE 00 06 00 FF 00 00 00 00 3B 00 FF FF
000006.164038 (000.004001)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD C2 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.168116 (000.004078)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD C3 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.172416 (000.004300)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD C8 00 01 F0 00 06 0B FF CC FF F0 FF FF 1F FF FF
000006.176526 (000.004110)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD D3 00 BF FE 00 06 0B FF 00 00 7D 7D 7D 7D FF FF
000006.180834 (000.004308)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD D6 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.185420 (000.004586)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD D7 00 F0 FE 00 06 00 FF FF FF FF 00 00 F1 00 FF
000006.189443 (000.004023)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD EA 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.193708 (000.004266)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD EB 00 E0 FE 00 06 00 FF 55 BD 3A 00 55 BD 3A 00
000006.197504 (000.003795)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD FD 00 CA FE 00 06 00 FF 03 FF 00 00 00 00 FF FF
000006.201378 (000.003874)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AD FE 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.205280 (000.003901)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 12 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.209108 (000.003828)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 13 00 F1 FE 00 06 00 FF F7 00 00 00 00 00 00 30
000006.213879 (000.004771)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 26 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.217877 (000.003998)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 28 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.222082 (000.004206)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 3B 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.226155 (000.004073)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 4F 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.230707 (000.004552)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 63 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.235024 (000.004317)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 64 00 01 F0 00 06 00 FF FF FF FF FF 00 FF FF FF
000006.238913 (000.003889)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 76 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.242710 (000.003797)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 77 00 00 F0 00 06 0F FF 00 7D FF FF 0F FF FF FF
000006.247748 (000.005038)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 79 00 F2 FE 00 06 00 FF 00 00 00 00 3B 00 FF FF
000006.251635 (000.003887)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 8A 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.255495 (000.003860)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 8B 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.259450 (000.003955)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 90 00 01 F0 00 06 0B FF CC FF F0 FF FF 1F FF FF
000006.263785 (000.004335)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 9B 00 BF FE 00 06 0B FF 00 00 7D 7D 7D 7D FF FF
000006.267901 (000.004116)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 9D 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.272036 (000.004136)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE 9F 00 F0 FE 00 06 00 FF FF FF FF 00 00 F1 00 FF
000006.275962 (000.003926)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE B1 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.279952 (000.003990)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE B3 00 E0 FE 00 06 00 FF 55 BD 3A 00 55 BD 3A 00
000006.283882 (000.003930)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE C6 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.287853 (000.003970)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE DA 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.291748 (000.003895)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE DB 00 F1 FE 00 06 00 FF F7 00 00 00 00 00 00 30
000006.295969 (000.004222)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE EE 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.299895 (000.003926)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AE EF 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.303706 (000.003811)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 02 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.307891 (000.004185)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 17 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.312792 (000.004901)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 2A 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.316582 (000.003790)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 2B 00 01 F0 00 06 00 FF FF FF FF FF 00 FF FF FF
000006.320720 (000.004138)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 2D 00 DF FE 00 06 00 FF 7D 00 13 FF 7D FF FF FF
000006.324530 (000.003810)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 3E 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.328783 (000.004253)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 3F 00 00 F0 00 06 0F FF 00 7D FF FF 0F FF FF FF
000006.332919 (000.004135)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 40 00 F2 FE 00 06 00 FF 00 00 00 00 3B 00 FF FF
000006.337214 (000.004295)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 51 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.341138 (000.003924)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 52 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.345905 (000.004767)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 59 00 01 F0 00 06 0B FF CC FF F0 FF FF 1F FF FF
000006.349861 (000.003956)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 63 00 BF FE 00 06 0B FF 00 00 7D 7D 7D 7D FF FF
000006.353778 (000.003917)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 65 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.357105 (000.003327)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 66 00 F0 FE 00 06 00 FF FF FF FF 00 00 F1 00 FF
000006.361311 (000.004206)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 79 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.365270 (000.003959)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 7A 00 E0 FE 00 06 00 FF 55 BD 3A 00 55 BD 3A 00
000006.370086 (000.004816)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF 8E 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.373815 (000.003729)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF A2 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.378061 (000.004246)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF A3 00 F1 FE 00 06 00 FF F7 00 00 00 00 00 00 30
000006.381473 (000.003412)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF B6 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.385080 (000.003607)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF B7 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.388831 (000.003751)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF CA 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.398953 (000.010122)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF DE 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.408765 (000.009811)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF F2 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.410955 (000.002190)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E AF F3 00 01 F0 00 06 00 FF FF FF FF FF 00 FF FF FF
000006.418707 (000.007752)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 06 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.420776 (000.002069)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 07 00 00 F0 00 06 0F FF 00 7D FF FF 0F FF FF FF
000006.424568 (000.003793)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 08 00 F2 FE 00 06 00 FF 00 00 00 00 3B 00 FF FF
000006.429637 (000.005068)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 19 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.433619 (000.003982)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 1A 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.437715 (000.004096)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 21 00 01 F0 00 06 0B FF CC FF F0 FF FF 1F FF FF
000006.441539 (000.003824)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 2C 00 BF FE 00 06 0B FF 00 00 7D 7D 7D 7D FF FF
000006.445941 (000.004401)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 2D 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.450066 (000.004126)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 2F 00 F0 FE 00 06 00 FF FF FF FF 00 00 F1 00 FF
000006.454343 (000.004277)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 41 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.458086 (000.003743)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 42 00 E0 FE 00 06 00 FF 55 BD 3A 00 55 BD 3A 00
000006.462483 (000.004397)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 56 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.468773 (000.006290)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 6A 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.471151 (000.002378)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 6B 00 F1 FE 00 06 00 FF F7 00 00 00 00 00 00 30
000006.478815 (000.007664)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 7E 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.481070 (000.002255)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 7F 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.488868 (000.007798)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 92 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.499028 (000.010160)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 A6 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.509068 (000.010040)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 BA 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.511515 (000.002446)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 BB 00 01 F0 00 06 00 FF FF FF FF FF 00 FF FF FF
000006.518751 (000.007236)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 CE 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.520830 (000.002079)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 CF 00 00 F0 00 06 0F FF 00 7D FF FF 0F FF FF FF
000006.524396 (000.003566)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 D0 00 F2 FE 00 06 00 FF 00 00 00 00 3B 00 FF FF
000006.528627 (000.004231)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 E1 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.533508 (000.004881)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 E2 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.537408 (000.003900)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 EA 00 01 F0 00 06 0B FF CC FF F0 FF FF 1F FF FF
000006.541696 (000.004288)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 F4 00 BF FE 00 06 0B FF 00 00 7D 7D 7D 7D FF FF
000006.545671 (000.003975)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 F6 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.550294 (000.004623)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B0 F7 00 F0 FE 00 06 00 FF FF FF FF 00 00 F1 00 FF
000006.554661 (000.004367)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 09 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.559235 (000.004575)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 0B 00 E0 FE 00 06 00 FF 55 BD 3A 00 55 BD 3A 00
000006.563518 (000.004282)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 1D 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.567417 (000.003899)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 1F 00 DF FE 00 06 00 FF 7D 00 13 FF 7D FF FF FF
000006.571507 (000.004090)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 32 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.577704 (000.006197)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 33 00 F1 FE 00 06 00 FF F7 00 00 00 00 00 00 30
000006.581156 (000.003452)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 34 00 B3 FD 00 06 00 FF FF FF 60 28 FF FF FF FF
000006.585406 (000.004250)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 45 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.589713 (000.004307)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 46 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.593874 (000.004161)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 47 00 EF FE 00 06 00 FF 18 FF FF 00 FF FF FF FA
000006.600676 (000.006802)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 59 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.604493 (000.003817)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 5B 00 DB FE 00 06 00 FF FF FF FF FF FF FF FF FF
000006.608301 (000.003809)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 6E 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.612482 (000.004181)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 6F 00 F6 FE 00 06 00 FF FF 30 49 30 FF 40 2A FF
000006.616395 (000.003913)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 81 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.623061 (000.006665)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 83 00 01 F0 00 06 00 FF FF FF FF FF 00 FF FF FF
000006.627168 (000.004108)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 84 00 D0 FD 00 06 00 FF FF FF FF FF 05 FF FF FF
000006.631886 (000.004718)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 95 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.636343 (000.004458)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 96 00 00 F0 00 06 0F FF 00 7D FF FF 0F FF FF FF
000006.640558 (000.004214)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 98 00 F2 FE 00 06 00 FF 00 00 00 00 3B 00 FF FF
000006.645577 (000.005020)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 A8 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.650202 (000.004624)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 AA 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.654151 (000.003950)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 B2 00 01 F0 00 06 0B FF CC FF F0 FF FF 1F FF FF
000006.658382 (000.004231)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 BD 00 BF FE 00 06 0B FF 00 00 7D 7D 7D 7D FF FF
000006.661899 (000.003516)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 BE 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.665944 (000.004045)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 BF 00 F0 FE 00 06 00 FF FF FF FF 00 00 F1 00 FF
000006.670410 (000.004466)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 D1 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.673775 (000.003366)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 D2 00 E0 FE 00 06 00 FF 55 BD 3A 00 55 BD 3A 00
000006.677297 (000.003522)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 E6 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.681537 (000.004240)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 E7 00 F5 FE 00 06 00 FF C2 FF FF FF FF 49 FF FF
000006.684683 (000.003146)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 F9 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.688630 (000.003948)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 FA 00 F1 FE 00 06 00 FF F7 00 00 00 00 00 00 30
000006.692583 (000.003952)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B1 FB 00 00 E0 00 06 00 FF FF FF FF FF FF F3 FF FF
000006.697195 (000.004613)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B2 0D 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.701281 (000.004085)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B2 0E 00 03 F0 00 03 00 FF DD 00 00 FF FF FF 00 FF
000006.706127 (000.004847)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B2 0F 00 EE FE 00 06 00 FF 50 3F C0 26 FF FF 49 FF
000006.708936 (000.002809)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B2 21 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
000006.713430 (000.004494)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B2 22 00 A4 FE 00 06 00 FF FF FF FF FF FF FF FF FF
000006.717452 (000.004022)  Rx() ID = 00 Ret = 0019 Sz = 02048 Blk = 1 Data:  00 1E B2 35 00 04 F0 00 03 00 FF F0 7D 7D 00 00 00 F0 7D
